# PRISMA — Prestige-ordered ingest list
# Generated by: pipeline/sources/ingest_priority.py
# Tier filter: all tiers  |  Mode: wins only
# Total candidates after catalog dedup: 570
# Output limit: 500
# Format: TMDB_ID  # Title (Year) — score: N.N  [Nw wins, Nn noms]
#
# Run:  python pipeline/queue_manager.py --add-list pipeline/sources/most_awarded_not_in_catalog.txt --source awards

65718  # The Walls of Malapaga (1949) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-intl-film]
427  # Mon Oncle (1958) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-intl-film]
11656  # The Virgin Spring (1960) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-intl-film]
11602  # Through a Glass Darkly (1961) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-intl-film]
43001  # Sundays and Cybele (1962) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-intl-film]
42801  # Yesterday, Today and Tomorrow (1963) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-intl-film]
26451  # Investigation of a Citizen Above Suspicion (1970) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-intl-film]
4267  # Get Out Your Handkerchiefs (1978) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-intl-film]
81346  # Begin the Beguine (1982) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-intl-film]
46088  # Dangerous Moves (1984) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-intl-film]
29263  # The Official Story (1985) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-intl-film]
2753  # The Assault (1986) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-intl-film]
28391  # Street Angel (1928) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-actress]
80708  # The Divorcee (1930) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-actress]
85505  # Min and Bill (1930) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-actress]
85504  # The Sin of Madelon Claudet (1931) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-actress]
52863  # Dangerous (1935) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-actress]
77744  # Kitty Foyle (1940) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-actress]
43516  # The Song of Bernadette (1943) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-actress]
54568  # To Each His Own (1946) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-actress]
43466  # The Farmer's Daughter (1947) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-actress]
62000  # Johnny Belinda (1948) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-actress]
24481  # Born Yesterday (1950) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-actress]
84214  # Come Back, Little Sheba (1952) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-actress]
65550  # The Rose Tattoo (1955) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-actress]
38171  # Anastasia (1956) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-actress]
28285  # The Three Faces of Eve (1957) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-actress]
28577  # I Want to Live! (1958) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-actress]
24167  # Two Women (1960) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-actress]
23724  # BUtterfield 8 (1960) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-actress]
466  # Klute (1971) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-actress]
57834  # Blue Sky (1994) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-actress]
1365  # Monster's Ball (2001) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-actress]
264644  # Room (2015) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-actress]
85499  # The Way of All Flesh (1927) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-actor]
84274  # Disraeli (1929) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-actor]
42816  # The Champ (1931) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-actor]
3019  # Dr. Jekyll and Mr. Hyde (1931) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-actor]
50600  # A Free Soul (1931) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-actor]
16515  # Captains Courageous (1937) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-actor]
